RELATORIO DA PASTA clips_3

tapo_2026-05-04_13-00-00_clipe___0000001.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_13-00-01_clipe___0000020.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_14-00-00_clipe___0000001.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_14-00-00_clipe___0000002.mp4: Entradas=0 | Saidas=1
tapo_2026-05-05_14-00-00_clipe___0000003.mp4: Entradas=0 | Saidas=2
tapo_2026-05-05_14-00-00_clipe___0000004.mp4: Entradas=1 | Saidas=1
tapo_2026-05-05_14-00-00_clipe___0000005.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_14-00-00_clipe___0000006.mp4: Entradas=0 | Saidas=1
tapo_2026-05-05_14-00-00_clipe___0000007.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_14-00-00_clipe___0000008.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_14-00-00_clipe___0000009.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_14-00-00_clipe___0000010.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_14-00-00_clipe___0000011.mp4: Entradas=0 | Saidas=1
tapo_2026-05-05_14-00-00_clipe___0000012.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_14-00-00_clipe___0000013.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_14-00-00_clipe___0000014.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_14-00-00_clipe___0000015.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_14-00-00_clipe___0000016.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_14-00-00_clipe___0000017.mp4: Entradas=42 | Saidas=33
tapo_2026-05-05_14-00-00_clipe___0000018.mp4: Entradas=2 | Saidas=14
tapo_2026-05-05_14-00-00_clipe___0000019.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_14-00-00_clipe___0000020.mp4: Entradas=2 | Saidas=0
tapo_2026-05-05_14-00-00_clipe___0000021.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_15-00-01_clipe___0000001.mp4: Entradas=2 | Saidas=0
tapo_2026-05-05_15-00-01_clipe___0000002.mp4: Entradas=0 | Saidas=1
tapo_2026-05-05_15-00-01_clipe___0000003.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_15-00-01_clipe___0000004.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_15-00-01_clipe___0000005.mp4: Entradas=1 | Saidas=1
tapo_2026-05-05_15-00-01_clipe___0000006.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_15-00-01_clipe___0000007.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_15-00-01_clipe___0000008.mp4: Entradas=2 | Saidas=1
tapo_2026-05-05_15-00-01_clipe___0000009.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_15-00-01_clipe___0000010.mp4: Entradas=0 | Saidas=1
tapo_2026-05-05_15-00-01_clipe___0000011.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_15-00-01_clipe___0000012.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_15-00-01_clipe___0000013.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_15-00-01_clipe___0000014.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_15-00-01_clipe___0000015.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_15-00-01_clipe___0000016.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_15-00-01_clipe___0000017.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_15-00-01_clipe___0000018.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_15-00-01_clipe___0000019.mp4: Entradas=0 | Saidas=1
tapo_2026-05-05_15-00-01_clipe___0000020.mp4: Entradas=0 | Saidas=2
tapo_2026-05-05_16-00-01_clipe___0000001.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_16-00-01_clipe___0000002.mp4: Entradas=2 | Saidas=2
tapo_2026-05-05_16-00-01_clipe___0000003.mp4: Entradas=0 | Saidas=1
tapo_2026-05-05_16-00-01_clipe___0000004.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_16-00-01_clipe___0000005.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_16-00-01_clipe___0000006.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_16-00-01_clipe___0000007.mp4: Entradas=0 | Saidas=1
tapo_2026-05-05_16-00-01_clipe___0000008.mp4: Entradas=0 | Saidas=2
tapo_2026-05-05_16-00-01_clipe___0000009.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_16-00-01_clipe___0000010.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_16-00-01_clipe___0000011.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_16-00-01_clipe___0000012.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_16-00-01_clipe___0000013.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_16-00-01_clipe___0000014.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_16-00-01_clipe___0000015.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_17-00-01_clipe___0000001.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_17-00-01_clipe___0000002.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_17-00-01_clipe___0000003.mp4: Entradas=0 | Saidas=1
tapo_2026-05-05_17-00-01_clipe___0000004.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_17-00-01_clipe___0000005.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_17-00-01_clipe___0000006.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_17-00-01_clipe___0000007.mp4: Entradas=0 | Saidas=1
tapo_2026-05-05_17-00-01_clipe___0000008.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_17-00-01_clipe___0000009.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_18-00-00_clipe___0000001.mp4: Entradas=0 | Saidas=1
tapo_2026-05-05_18-00-00_clipe___0000002.mp4: Entradas=0 | Saidas=1
tapo_2026-05-05_18-00-00_clipe___0000003.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_18-00-00_clipe___0000004.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_18-00-00_clipe___0000005.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_19-00-01_clipe___0000001.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_19-00-01_clipe___0000002.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_21-00-00_clipe___0000001.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_21-00-00_clipe___0000002.mp4: Entradas=1 | Saidas=2
tapo_2026-05-06_06-00-01_clipe___0000001.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_06-00-01_clipe___0000002.mp4: Entradas=0 | Saidas=1
tapo_2026-05-06_06-00-01_clipe___0000003.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_06-00-01_clipe___0000004.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_06-00-01_clipe___0000005.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_06-00-01_clipe___0000006.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_06-00-01_clipe___0000007.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_06-00-01_clipe___0000008.mp4: Entradas=0 | Saidas=1
tapo_2026-05-06_06-00-01_clipe___0000009.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_06-00-01_clipe___0000010.mp4: Entradas=0 | Saidas=1
tapo_2026-05-06_09-00-00_clipe___0000001.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_09-00-00_clipe___0000002.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_09-00-00_clipe___0000003.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_09-00-00_clipe___0000004.mp4: Entradas=0 | Saidas=2
tapo_2026-05-06_09-00-00_clipe___0000005.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_09-00-00_clipe___0000006.mp4: Entradas=0 | Saidas=1
tapo_2026-05-06_10-00-01_clipe___0000001.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_10-00-01_clipe___0000002.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_10-00-01_clipe___0000003.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_10-00-01_clipe___0000004.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_10-00-01_clipe___0000005.mp4: Entradas=0 | Saidas=2
tapo_2026-05-06_10-00-01_clipe___0000006.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_11-00-01_clipe___0000001.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_12-00-00_clipe___0000001.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_12-00-00_clipe___0000002.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_12-00-00_clipe___0000003.mp4: Entradas=0 | Saidas=2
tapo_2026-05-06_12-00-00_clipe___0000004.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_12-00-00_clipe___0000005.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_12-00-00_clipe___0000006.mp4: Entradas=0 | Saidas=1
tapo_2026-05-06_12-00-00_clipe___0000007.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_12-00-00_clipe___0000008.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_13-00-00_clipe___0000001.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_13-00-00_clipe___0000002.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_13-00-00_clipe___0000003.mp4: Entradas=0 | Saidas=1
tapo_2026-05-06_13-00-00_clipe___0000004.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_13-00-00_clipe___0000005.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_13-00-00_clipe___0000006.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_13-00-00_clipe___0000007.mp4: Entradas=0 | Saidas=1
tapo_2026-05-06_13-00-00_clipe___0000008.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_13-00-00_clipe___0000009.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_14-00-00_clipe___0000001.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_14-00-00_clipe___0000002.mp4: Entradas=0 | Saidas=1
tapo_2026-05-06_14-00-00_clipe___0000003.mp4: Entradas=1 | Saidas=1
tapo_2026-05-06_14-00-00_clipe___0000004.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_15-00-01_clipe___0000001.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_15-00-01_clipe___0000002.mp4: Entradas=1 | Saidas=1
tapo_2026-05-06_15-00-01_clipe___0000003.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_15-00-01_clipe___0000004.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_16-00-00_clipe___0000001.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_16-00-00_clipe___0000002.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_16-00-00_clipe___0000003.mp4: Entradas=0 | Saidas=1
tapo_2026-05-06_17-00-00_clipe___0000001.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_17-00-00_clipe___0000002.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_18-00-00_clipe___0000001.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_18-00-00_clipe___0000002.mp4: Entradas=1 | Saidas=1
tapo_2026-05-06_18-00-00_clipe___0000003.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_18-00-00_clipe___0000004.mp4: Entradas=0 | Saidas=1
tapo_2026-05-06_18-00-00_clipe___0000005.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_18-00-00_clipe___0000006.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_18-00-00_clipe___0000007.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_19-00-01_clipe___0000001.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_19-00-01_clipe___0000002.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_19-00-01_clipe___0000003.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_19-00-01_clipe___0000004.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_19-00-01_clipe___0000005.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_19-00-01_clipe___0000006.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_19-00-01_clipe___0000007.mp4: Entradas=2 | Saidas=1
tapo_2026-05-06_19-00-01_clipe___0000008.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_20-00-01_clipe___0000001.mp4: Entradas=0 | Saidas=1
tapo_2026-05-06_20-00-01_clipe___0000002.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_20-00-01_clipe___0000003.mp4: Entradas=1 | Saidas=0
tapo_2026-05-06_20-00-01_clipe___0000004.mp4: Entradas=1 | Saidas=2
tapo_2026-05-06_20-00-01_clipe___0000005.mp4: Entradas=0 | Saidas=1
tapo_2026-05-06_20-00-01_clipe___0000006.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_21-00-01_clipe___0000001.mp4: Entradas=0 | Saidas=0
tapo_2026-05-06_21-00-01_clipe___0000002.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_06-00-00_clipe___0000001.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_06-00-00_clipe___0000002.mp4: Entradas=1 | Saidas=0
tapo_2026-05-07_06-00-00_clipe___0000003.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_06-00-00_clipe___0000004.mp4: Entradas=1 | Saidas=0
tapo_2026-05-07_06-00-00_clipe___0000005.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_06-00-00_clipe___0000006.mp4: Entradas=1 | Saidas=2
tapo_2026-05-07_06-00-00_clipe___0000007.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_06-00-00_clipe___0000008.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_06-00-00_clipe___0000009.mp4: Entradas=0 | Saidas=1
tapo_2026-05-07_07-00-00_clipe___0000001.mp4: Entradas=0 | Saidas=1
tapo_2026-05-07_07-00-00_clipe___0000002.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_07-00-00_clipe___0000003.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_09-00-01_clipe___0000001.mp4: Entradas=1 | Saidas=0
tapo_2026-05-07_09-00-01_clipe___0000002.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_09-00-01_clipe___0000003.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_09-00-01_clipe___0000004.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_09-00-01_clipe___0000005.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_09-00-01_clipe___0000006.mp4: Entradas=2 | Saidas=1
tapo_2026-05-07_09-00-01_clipe___0000007.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_10-00-01_clipe___0000001.mp4: Entradas=1 | Saidas=0
tapo_2026-05-07_10-00-01_clipe___0000002.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_10-00-01_clipe___0000003.mp4: Entradas=1 | Saidas=0
tapo_2026-05-07_10-00-01_clipe___0000004.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_10-00-01_clipe___0000005.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_10-00-01_clipe___0000006.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_10-00-01_clipe___0000007.mp4: Entradas=0 | Saidas=1
tapo_2026-05-07_10-00-01_clipe___0000008.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_10-00-01_clipe___0000009.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_10-00-01_clipe___0000010.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_10-00-01_clipe___0000011.mp4: Entradas=1 | Saidas=0
tapo_2026-05-07_10-00-01_clipe___0000012.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_10-00-01_clipe___0000013.mp4: Entradas=1 | Saidas=0
tapo_2026-05-07_11-00-00_clipe___0000001.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_12-00-01_clipe___0000001.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_12-00-01_clipe___0000002.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_12-00-01_clipe___0000003.mp4: Entradas=1 | Saidas=0
tapo_2026-05-07_12-00-01_clipe___0000004.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_12-00-01_clipe___0000005.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_12-00-01_clipe___0000006.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_12-00-01_clipe___0000007.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_12-00-01_clipe___0000008.mp4: Entradas=0 | Saidas=0
tapo_2026-05-07_12-00-01_clipe___0000009.mp4: Entradas=0 | Saidas=1
tapo_2026-05-07_12-00-01_clipe___0000010.mp4: Entradas=0 | Saidas=1
