RELATORIO DA PASTA clips_4

tapo_2026-04-30_09-00-00_clipe___0000001.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_09-00-00_clipe___0000002.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_09-00-00_clipe___0000003.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_10-00-00_clipe___0000001.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_10-00-00_clipe___0000002.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_10-00-00_clipe___0000003.mp4: Entradas=1 | Saidas=1
tapo_2026-05-05_10-00-00_clipe___0000004.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_10-00-00_clipe___0000005.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_10-00-00_clipe___0000006.mp4: Entradas=0 | Saidas=1
tapo_2026-05-05_10-00-00_clipe___0000007.mp4: Entradas=0 | Saidas=1
tapo_2026-05-05_10-00-00_clipe___0000008.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_11-00-00_clipe___0000001.mp4: Entradas=1 | Saidas=0
tapo_2026-05-05_11-00-00_clipe___0000002.mp4: Entradas=0 | Saidas=0
tapo_2026-05-05_11-00-00_clipe___0000003.mp4: Entradas=0 | Saidas=0
